CustomerID,customer_revenue
18229,7276.9
16729,7205.330000000001
16745,7180.7
16873,7123.62
13324,7121.950000000001
16923,7069.079999999999
13985,7060.130000000001
14961,7044.680000000001
12766,6989.630000000001
12798,6977.040000000001
12989,6924.11
13027,6912.0
16187,6911.4400000000005
16713,6910.78
17416,6893.419999999999
12705,6868.289999999999
12476,6816.419999999999
12830,6814.64
15601,6776.5599999999995
16652,6773.969999999999
18055,6761.340000000002
16532,6748.799999999999
15023,6720.41
13576,6717.340000000001
15249,6688.459999999998
16746,6680.109999999999
16353,6675.710000000001
12626,6620.48
16182,6617.65
15144,6580.4400000000005
12472,6572.109999999999
17338,6493.539999999999
18223,6484.54
15694,6479.400000000001
13225,6463.84
13102,6424.089999999999
12431,6419.949999999999
16814,6416.700000000001
13871,6403.249999999999
12359,6310.03
13668,6309.83
13709,6307.65
15005,6295.37
16126,6287.770000000001
17315,6281.230000000001
14057,6211.659999999999
12357,6207.669999999999
14060,6140.420000000001
13418,6127.43
15939,6115.01
17509,6083.64
14735,6065.6900000000005
13097,6003.22
12637,6002.899999999998
14101,5976.79
15382,5955.71
14944,5900.249999999999
13209,5891.610000000001
13534,5870.08
14505,5859.430000000001
14415,5855.57
13050,5836.860000000001
12720,5781.73
15218,5756.889999999999
17686,5739.46
13316,5732.93
13178,5725.469999999999
16553,5719.82
13468,5704.970000000001
14110,5683.150000000001
17716,5655.99
13004,5655.91
17049,5655.029999999999
18118,5625.080000000001
17757,5593.39
12839,5591.419999999999
12481,5579.82
14688,5579.1
14049,5578.72
16767,5575.5599999999995
12539,5568.35
16161,5533.669999999999
18225,5504.959999999999
16609,5493.460000000001
15805,5488.179999999999
16985,5464.119999999999
16265,5447.000000000001
18198,5425.5599999999995
12490,5417.93
17809,5411.91
16701,5398.299999999999
17719,5396.04
17850,5391.210000000001
16303,5360.629999999999
13269,5343.279999999999
17730,5298.479999999999
15150,5291.33
17061,5232.23
18226,5228.05
12362,5226.23
16258,5203.51
13756,5189.52
16191,5180.5199999999995
15727,5159.0599999999995
13599,5149.920000000001
17858,5140.66
15903,5126.76
13941,5112.959999999999
15046,5090.42
16700,5076.550000000001
13139,5064.9400000000005
12432,5059.32
17602,5054.42
15301,5049.949999999999
17426,5037.260000000001
15719,5030.070000000002
14755,5010.280000000001
14562,5006.7699999999995
12444,5005.46
14329,4975.24
15032,4959.1
12437,4951.41
12700,4939.99
14709,4921.04
15786,4919.0
15547,4910.599999999999
17133,4892.240000000001
12664,4881.88
12688,4873.8099999999995
14292,4871.93
17652,4867.720000000001
15738,4812.42
13013,4810.9400000000005
15298,4799.9
15555,4794.86
15187,4777.18
17365,4767.360000000001
12955,4757.16
14180,4748.52
15152,4745.6900000000005
16722,4730.81
17690,4726.8
12714,4708.860000000001
14135,4690.31
14191,4684.76
15291,4668.299999999999
14189,4654.08
14390,4642.570000000001
14159,4630.349999999999
14286,4628.75
13802,4599.42
15093,4597.02
14004,4582.639999999999
16931,4554.87
17068,4552.139999999999
17613,4544.549999999999
12484,4527.320000000001
13267,4521.49
15299,4507.01
12524,4485.719999999999
17975,4483.259999999999
14426,4481.67
12627,4478.53
17364,4462.679999999999
16984,4459.52
13069,4431.4400000000005
14085,4421.289999999999
15955,4416.259999999999
16626,4413.1
15874,4405.88
14534,4397.299999999999
12712,4396.130000000001
13505,4393.63
12752,4366.78
16945,4345.500000000001
14016,4341.209999999999
14800,4331.79
17567,4331.4800000000005
18251,4314.719999999999
12347,4310.0
17937,4301.22
15034,4274.16
14422,4263.64
12500,4257.820000000001
17419,4226.57
14525,4215.900000000001
15804,4206.39
15971,4199.85
12747,4196.01
14146,4191.0
14277,4188.0
12949,4167.219999999999
13384,4151.93
15570,4148.82
13988,4147.96
12569,4124.69
17920,4119.499999999999
16592,4113.679999999999
13555,4098.88
16401,4098.32
18041,4097.37
16670,4095.8999999999996
12749,4090.8799999999997
14092,4076.91
12449,4067.2899999999995
17377,4058.32
18087,4055.7199999999993
14401,4051.4800000000005
12656,4051.1700000000005
16549,4034.8999999999996
13815,4027.3599999999997
15514,4023.72
17940,4020.0400000000004
12957,4017.54
12867,4009.3400000000006
12378,4008.62
16186,4006.9399999999996
12841,3991.58
17001,3989.5699999999997
15416,3984.32
12779,3981.3599999999997
12727,3980.7000000000003
14547,3974.75
14299,3965.62
13523,3964.88
15529,3962.599999999999
17611,3961.1199999999994
13183,3957.78
17769,3957.43
17651,3945.0
12473,3928.0499999999997
17593,3923.86
14739,3902.2799999999997
13999,3901.8100000000004
14291,3883.250000000001
15195,3861.0
18073,3859.8199999999997
12662,3849.78
16717,3843.08
13266,3834.2599999999993
17091,3827.7600000000007
16327,3820.2700000000004
12755,3811.95
12597,3811.2200000000003
15867,3810.1399999999994
13435,3809.8900000000003
12668,3807.1499999999996
16145,3799.49
16655,3789.5200000000004
16168,3787.6
16019,3786.2400000000007
12562,3781.74
17173,3766.6
13124,3756.329999999999
12429,3750.400000000001
14145,3742.2
13552,3740.0699999999997
16570,3738.3999999999996
12502,3723.87
12647,3722.8199999999993
13680,3719.1200000000003
17238,3719.099999999999
16240,3718.7999999999997
14364,3717.3500000000004
15845,3711.7700000000004
15622,3709.56
17819,3704.87
15379,3703.29
14282,3701.4400000000005
12553,3692.2800000000007
16253,3683.8599999999997
13148,3683.2599999999998
15581,3675.77
15296,3672.8599999999997
16904,3653.75
15808,3651.27
12417,3649.0999999999995
13426,3641.3200000000006
12619,3641.24
16440,3640.6699999999996
13381,3639.31
17230,3638.4100000000003
17528,3628.5000000000005
13327,3627.77
13520,3624.35
13082,3613.63
18079,3613.15
16712,3611.31
15505,3610.96
13137,3603.2900000000004
14543,3599.73
15484,3590.4100000000003
14132,3586.0299999999993
16242,3579.8600000000006
17576,3564.83
14040,3560.3199999999993
17203,3560.08
17491,3558.8700000000003
15544,3546.7099999999996
14503,3543.26
12370,3541.9399999999996
13448,3534.6899999999996
12454,3528.34
17160,3518.0299999999997
13953,3515.68
15113,3509.4299999999994
16131,3506.5400000000004
13334,3502.32
14907,3501.1000000000004
16458,3482.7400000000007
14395,3479.9099999999994
13993,3466.3600000000006
13014,3466.28
15410,3450.84
16360,3450.4099999999994
15129,3447.4
13536,3444.3900000000003
15974,3442.1499999999996
17725,3439.08
15676,3435.7599999999998
14221,3432.8
12406,3415.3
15981,3408.48
17758,3408.2000000000003
13437,3408.0600000000004
17669,3406.7200000000003
13198,3401.2400000000002
15228,3386.7099999999996
13842,3385.62
16011,3352.96
14227,3350.9600000000005
16818,3349.5699999999993
16607,3347.71
17183,3347.31
12643,3344.6400000000003
12613,3344.3800000000006
13015,3339.6400000000003
12594,3338.22
16556,3313.79
13373,3312.25
14841,3295.76
15632,3285.3099999999995
12480,3281.63
15764,3279.97
17723,3276.4
14702,3251.79
13952,3251.071
13047,3237.5400000000004
15708,3235.25
14175,3222.3
13880,3219.77
15443,3213.5899999999997
14388,3212.84
16107,3204.16
13868,3192.54
13758,3190.55
14844,3189.8100000000004
17220,3187.5499999999997
17050,3185.64
12456,3181.0399999999995
17672,3178.1699999999996
13268,3174.7500000000005
16837,3170.98
16041,3166.4
17863,3160.0
15065,3158.13
17685,3155.83
15861,3146.919999999999
14235,3144.86
17231,3124.72
13685,3119.4399999999996
16678,3109.99
13742,3107.87
14099,3104.17
15491,3100.09
14257,3099.7200000000003
14565,3099.1200000000003
13135,3096.0
16156,3092.04
13362,3090.7400000000002
16218,3084.6800000000003
13869,3083.65
17059,3080.39
15998,3080.2200000000003
18272,3078.58
12910,3075.04
13631,3070.42
16940,3049.88
16393,3040.96
16326,3039.2199999999993
17799,3039.1699999999996
16905,3037.6
16709,3029.87
12598,3023.0800000000004
12395,3018.63
18094,3017.3000000000006
14456,3017.279999999999
12754,3010.74
15521,3000.2
17659,2999.4599999999996
17504,2997.0300000000007
12670,2996.0499999999997
14307,2995.7200000000003
15687,2993.1000000000004
14639,2984.4900000000002
14032,2975.59
15854,2969.1200000000003
16497,2965.6900000000005
17924,2962.5
16686,2959.8799999999997
14868,2953.5899999999997
12916,2944.95
17444,2940.040000000001
16316,2938.91
17512,2924.99
15606,2920.16
12906,2919.8100000000004
14112,2915.15
12438,2906.85
13451,2898.2599999999998
17644,2895.6400000000003
18144,2888.7499999999995
12408,2888.5499999999997
13735,2883.54
16633,2883.1
14251,2879.7000000000003
17728,2876.0099999999993
14005,2874.72
15628,2870.2400000000002
13901,2867.2
12685,2863.08
14530,2862.1099999999997
18145,2861.55
14535,2854.8399999999997
14711,2839.6199999999994
14852,2836.69
14842,2824.6899999999996
16928,2814.7000000000003
16871,2812.34
12356,2811.43
18230,2810.2
17596,2806.6899999999996
14572,2804.54
16081,2799.419999999999
13769,2796.5100000000007
14903,2795.33
12578,2794.51
12758,2791.59
17739,2791.3500000000004
14626,2791.27
16764,2790.9499999999985
17213,2781.2299999999996
12388,2780.6600000000003
15984,2780.6299999999997
14121,2780.15
15993,2777.6699999999996
13870,2770.94
15114,2760.5599999999995
13971,2758.2599999999998
13230,2755.629999999999
15321,2748.3100000000004
17084,2747.9900000000002
12669,2744.0299999999997
13174,2742.8199999999997
14854,2740.0299999999997
16003,2735.37
12840,2726.77
15673,2726.23
12380,2724.8099999999995
17838,2720.8
14125,2720.63
14808,2718.6
15356,2718.0299999999997
12708,2712.9100000000003
16938,2711.6800000000003
15696,2711.1099999999997
17069,2709.7000000000003
13285,2709.12
15796,2708.6099999999997
13654,2707.33
14107,2703.2299999999996
14732,2702.49
17386,2686.42
12625,2683.8200000000006
13883,2674.48
18097,2662.3999999999996
14713,2662.2
12360,2662.06
14439,2661.2400000000002
15671,2657.13
12721,2656.13
13851,2651.4600000000005
16618,2647.5899999999997
13658,2639.1700000000005
17655,2638.9400000000005
13771,2634.4499999999994
12520,2634.26
17402,2633.85
18260,2628.35
15752,2626.6
13422,2626.2999999999997
13644,2624.2600000000007
17346,2622.879999999999
18210,2621.38
16255,2619.9099999999994
14262,2618.2300000000005
13021,2616.38
15782,2614.74
14397,2612.9599999999996
18075,2611.75
12836,2610.36
12726,2609.1
13136,2607.6099999999997
13983,2603.4300000000003
17317,2600.34
17965,2599.1899999999996
12600,2599.04
14408,2599.03
13895,2593.07
16919,2592.25
16241,2590.3099999999995
14243,2588.77
13804,2588.3900000000003
18077,2584.41
13911,2580.91
14546,2573.929999999999
18245,2567.0600000000004
15485,2564.5
16308,2560.0
15033,2557.1799999999994
16912,2555.5800000000004
14334,2552.21
14676,2548.24
14776,2538.2999999999997
17700,2534.64
15572,2533.4200000000005
14659,2529.9299999999994
17314,2527.92
14701,2526.09
13394,2520.0200000000004
17449,2519.2099999999996
15245,2515.84
13344,2511.69
12352,2506.04
13695,2504.13
13471,2501.8399999999997
15932,2495.8700000000003
16477,2494.46
15271,2493.3399999999997
12483,2484.98
12913,2483.63
12517,2481.6000000000004
14315,2481.1299999999997
13507,2479.16
13588,2478.9500000000003
17682,2474.3300000000004
17188,2474.2300000000005
14766,2473.3700000000003
16710,2467.9900000000002
17164,2467.35
12455,2466.8599999999997
17131,2463.17
15750,2463.05
13784,2462.79
13975,2461.24
15674,2446.6
14163,2445.9100000000003
14502,2429.829999999999
17071,2429.0299999999997
15527,2428.5299999999997
13949,2427.32
16143,2424.94
17722,2424.0400000000004
15089,2420.8399999999997
15373,2415.91
12397,2409.8999999999996
17589,2404.17
15980,2398.8599999999997
18065,2392.8300000000004
13141,2388.75
15370,2386.0499999999997
14493,2383.2400000000002
14239,2380.85
15270,2379.49
13722,2375.41
17434,2373.82
13908,2369.55
17530,2367.12
15755,2364.25
12457,2363.23
14930,2362.96
14030,2358.8399999999997
17634,2358.5899999999997
14440,2357.6800000000003
15140,2354.25
14309,2352.5300000000007
12704,2340.84
18259,2338.6000000000004
12584,2338.15
18257,2337.63
15281,2332.15
12782,2330.9199999999996
15785,2328.97
17313,2328.84
17744,2322.4
17211,2317.22
14290,2314.6500000000005
15365,2314.32
17954,2314.1299999999997
13704,2308.06
15288,2306.5200000000004
16550,2298.9700000000003
15105,2298.93
13115,2294.7799999999997
15704,2293.62
12615,2291.19
17696,2285.7099999999996
12684,2283.63
14554,2279.49
13994,2274.1399999999994
13317,2273.68
14466,2272.4
16782,2267.95
16057,2263.12
16209,2262.62
16293,2248.9900000000002
13700,2248.6299999999997
17442,2248.5600000000004
14432,2248.5
15235,2247.5099999999998
16735,2247.41
16771,2242.6099999999997
13527,2242.3600000000006
14211,2241.1
14560,2237.77
16076,2234.73
18242,2232.49
12783,2225.91
13365,2225.37
15834,2225.15
15665,2222.21
14825,2221.0100000000007
15811,2218.6200000000003
12876,2218.02
14226,2214.79
16743,2213.13
15722,2211.21
12653,2209.85
13862,2209.36
15797,2207.4
15179,2206.95
17591,2203.67
15123,2199.3100000000004
13831,2198.45
14700,2195.1000000000004
16628,2188.05
17406,2184.42
15394,2183.5400000000004
12909,2178.67
12856,2170.7799999999997
12501,2169.3900000000003
14341,2166.98
12633,2163.98
12935,2160.7
16456,2158.1800000000003
14407,2157.73
16379,2157.4
13224,2155.9500000000003
16966,2154.97
17272,2148.63
14828,2139.76
12560,2134.0099999999998
13517,2128.42
18061,2119.4100000000003
13632,2118.93
14360,2118.03
18008,2116.19
14691,2114.33
13755,2108.0599999999995
14640,2107.3800000000006
18173,2106.84
18093,2106.5200000000004
14461,2103.06
15058,2102.54
15815,2100.6
13126,2099.6400000000003
12610,2099.54
17861,2097.88
17400,2097.84
16875,2095.5299999999997
17191,2093.6800000000003
14306,2093.32
13265,2092.66
17490,2092.3199999999997
13297,2089.85
13571,2088.9399999999996
18044,2088.6000000000004
14810,2085.33
16954,2085.08
17768,2081.8999999999996
16407,2079.68
14696,2078.9500000000003
14515,2076.89
14209,2073.43
18241,2073.0899999999997
18231,2071.77
18219,2069.77
12948,2064.9500000000003
12928,2062.7
16281,2062.06
14409,2059.4500000000003
12518,2056.8900000000003
17667,2055.51
14188,2054.36
16150,2053.0200000000004
17086,2050.0800000000004
17612,2048.4500000000003
14232,2048.07
18283,2045.53
13495,2044.8699999999997
17597,2044.37
13450,2043.7199999999996
14001,2043.08
12585,2040.1
17846,2033.1
13630,2031.78
16358,2027.5
16409,2022.9799999999996
14482,2022.81
15341,2020.52
17625,2020.4
13593,2011.8800000000003
18069,2009.24
15372,2007.4
16098,2005.6299999999999
14217,2004.9800000000002
14544,2004.3000000000002
17082,2003.85
16754,2002.4
18188,2001.04
13305,2000.8600000000001
16698,1998.0
17679,1992.1100000000001
17088,1991.0100000000002
17827,1987.3300000000002
13590,1981.9200000000003
17337,1981.0599999999995
14462,1980.5700000000002
13725,1980.5600000000002
17422,1979.3700000000003
18204,1975.35
17090,1974.6499999999999
15531,1972.39
16341,1971.87
12674,1970.6
17790,1964.3
17997,1962.4599999999998
13246,1961.52
14506,1960.6499999999996
14498,1957.3200000000004
12853,1957.1000000000001
15493,1953.4099999999994
17554,1952.4499999999998
17218,1951.9700000000003
14533,1949.72
15814,1945.3300000000002
14418,1937.2499999999998
15864,1936.32
15157,1936.0700000000002
15351,1934.6599999999999
12528,1933.4799999999998
14655,1932.2300000000002
13094,1927.3200000000002
14653,1926.65
15518,1921.5500000000002
14978,1921.3699999999994
14285,1910.0099999999998
17228,1906.09
16983,1905.8700000000001
14210,1905.8400000000001
15819,1905.4500000000003
16942,1904.9899999999998
14250,1904.05
12762,1898.5199999999998
14730,1897.5699999999995
14934,1890.9399999999998
12371,1887.96
15641,1887.2
16170,1885.0500000000002
13890,1883.81
16128,1880.2199999999998
17738,1879.05
17368,1878.8700000000001
15367,1877.5900000000001
17463,1875.86
16986,1873.2
13982,1871.8100000000002
15021,1871.7699999999995
17469,1870.97
16841,1869.82
17870,1865.8900000000003
16426,1863.76
16201,1863.47
14887,1862.0
12423,1859.31
14305,1858.9600000000003
12963,1856.6300000000003
17293,1854.06
14472,1852.6699999999998
16979,1851.9999999999998
12383,1850.5599999999997
17873,1848.96
12381,1845.31
17519,1844.02
14524,1843.8299999999997
18180,1843.7499999999998
12950,1843.0
16102,1842.1399999999999
16455,1841.1799999999998
14113,1840.4199999999998
14216,1839.3
13924,1838.8500000000001
17015,1838.61
14459,1837.92
18287,1837.2800000000002
13650,1836.3400000000001
15827,1836.0899999999997
14665,1835.7
13421,1833.71
16152,1829.04
15203,1827.8000000000002
17702,1824.37
16153,1824.23
17705,1823.52
16169,1822.9700000000003
17828,1820.0899999999997
13048,1819.41
17787,1817.54
17629,1814.1200000000003
15260,1810.77
16474,1810.6499999999999
13481,1804.5600000000002
17663,1802.9099999999999
15812,1801.1399999999999
16249,1800.07
13562,1799.3300000000002
13196,1797.7800000000002
17648,1797.5
12348,1797.24
18235,1796.48
13134,1793.58
18179,1793.17
18122,1793.06
13510,1791.5600000000002
12523,1789.77
14215,1789.72
14621,1788.3600000000001
13875,1786.7899999999997
14608,1785.1499999999999
14935,1784.71
15220,1778.9600000000003
12645,1775.1800000000003
17092,1774.03
15594,1771.7799999999997
15473,1771.2
16681,1770.34
16719,1770.22
13456,1766.7200000000003
16751,1764.7199999999998
12424,1760.9600000000003
12823,1759.5
12349,1757.55
15241,1756.4400000000003
16359,1750.9200000000003
13808,1747.6599999999999
15067,1744.76
15950,1744.7099999999998
16380,1743.15
13157,1741.22
14595,1740.6
17930,1740.48
17353,1740.0
17457,1737.7
15050,1737.69
14673,1736.4000000000003
17043,1735.1799999999998
14387,1727.6
13564,1724.67
17451,1721.4
14834,1720.3000000000002
15267,1717.3600000000001
17162,1715.4599999999998
13763,1714.96
17147,1714.59
14441,1712.89
17750,1710.4500000000003
12405,1710.3899999999999
15947,1708.24
12407,1708.1200000000001
16902,1706.8799999999999
15240,1706.5700000000002
16398,1705.8000000000002
16791,1705.78
12843,1702.2600000000002
17193,1699.3000000000002
13824,1698.94
17813,1698.0699999999995
12764,1693.8799999999999
16007,1693.8099999999997
14245,1693.45
16671,1692.27
16775,1691.51
15380,1690.2600000000002
17152,1689.5
12635,1689.18
13162,1688.2900000000002
13577,1687.6
17282,1685.4599999999998
15549,1681.46
16638,1680.72
13149,1676.0600000000002
17656,1674.69
13184,1668.9500000000003
17754,1664.65
12912,1662.3000000000002
12530,1662.2800000000002
15214,1661.44
15332,1661.06
12967,1660.9
16115,1660.8799999999997
14045,1659.75
15953,1657.28
15826,1654.3100000000002
16813,1652.18
16711,1651.03
14837,1649.5
13647,1648.12
17284,1647.4799999999996
13750,1647.2600000000002
13012,1646.84
12657,1643.1799999999998
15002,1641.7600000000002
14573,1639.8200000000002
13627,1638.4699999999998
15024,1636.4299999999998
12398,1635.6599999999999
15122,1633.78
14164,1631.77
12377,1628.12
14759,1625.97
13425,1624.2099999999998
16515,1624.14
15172,1624.05
14937,1621.8799999999999
17101,1621.73
18161,1618.69
16987,1616.8000000000002
14336,1614.9099999999999
16992,1614.31
15791,1612.6900000000003
14312,1611.5900000000001
14918,1610.15
12868,1607.0600000000002
16817,1604.7499999999998
12947,1603.9899999999998
15660,1600.8600000000001
14178,1600.26
16496,1599.5199999999998
16466,1595.96
13850,1595.4799999999998
17673,1594.97
16801,1594.23
16676,1592.1200000000001
14970,1592.0599999999997
15611,1591.4499999999998
18178,1590.81
14442,1589.82
13614,1585.4600000000003
16332,1582.7999999999997
12393,1582.6
14719,1581.84
14587,1580.29
12607,1579.5099999999998
13814,1579.12
16889,1578.67
13186,1575.8899999999999
17671,1572.71
16283,1570.81
12865,1568.23
15906,1567.69
15111,1567.48
15532,1564.73
17204,1564.56
13659,1563.0
17085,1562.4
18239,1561.6100000000001
14038,1560.3799999999999
16394,1555.3400000000001
13313,1555.32
15620,1553.18
15117,1551.78
13634,1547.3600000000001
14229,1547.2
16790,1545.6200000000001
16369,1545.4099999999999
13397,1544.1299999999999
12818,1542.0800000000002
17837,1541.23
16365,1540.42
17159,1538.8799999999997
13849,1537.9499999999998
12877,1535.7700000000002
15392,1535.5299999999997
15625,1534.26
13320,1532.1999999999998
13107,1531.6200000000001
12759,1531.44
14321,1530.75
14567,1530.3600000000001
15701,1529.0
16244,1522.75
16066,1521.0399999999997
13213,1520.58
13764,1519.4200000000003
14267,1516.2400000000002
13791,1516.0
16748,1515.8999999999999
16053,1511.9500000000003
16434,1511.8
16910,1508.96
15265,1506.12
12937,1504.27
15916,1502.8600000000001
16279,1502.7800000000002
13810,1499.0100000000002
15530,1497.3100000000002
14414,1496.98
14704,1493.96
17002,1493.7300000000002
16880,1491.4299999999998
15057,1489.5
13110,1488.6699999999998
13692,1488.32
17553,1487.6
14758,1484.06
16395,1482.06
18016,1477.66
14878,1476.0900000000001
14403,1475.81
16755,1475.43
12826,1474.7199999999998
14246,1474.0600000000002
14963,1472.34
15128,1471.0
17590,1468.0200000000002
16016,1465.5099999999998
14875,1465.3199999999997
15983,1465.12
12882,1463.04
14233,1462.7200000000003
17063,1461.14
16996,1456.96
13309,1456.7900000000002
13477,1454.58
14541,1453.3500000000001
16059,1453.1599999999999
14404,1449.32
14740,1448.2099999999998
17073,1446.0899999999997
13717,1445.0100000000002
13461,1445.0
17175,1443.69
14071,1437.57
15987,1432.77
14566,1432.0
16503,1431.93
13475,1431.78
15427,1430.5400000000002
16103,1429.64
13159,1429.35
14035,1428.02
15858,1427.57
15681,1426.1600000000003
17571,1425.6699999999998
15106,1422.5199999999998
16463,1422.4
16571,1421.69
14019,1421.61
14901,1421.29
14443,1420.1999999999998
16173,1418.32
17856,1418.0300000000002
17288,1417.63
14748,1415.75
16348,1415.65
16012,1415.29
16245,1413.6600000000003
15237,1412.32
15444,1411.2100000000003
15596,1406.5899999999997
17083,1405.7800000000002
16271,1404.6399999999999
15426,1404.07
18116,1403.1099999999997
14649,1402.59
15563,1400.4399999999998
14741,1400.3400000000001
15478,1399.92
18202,1396.99
13995,1393.69
17354,1393.06
15810,1391.98
13414,1390.5
13516,1389.4099999999999
16539,1388.8099999999997
15134,1387.99
12952,1387.79
12775,1386.0400000000002
13308,1385.51
18167,1384.8600000000001
17311,1384.8499999999997
13572,1384.2500000000002
15898,1383.83
15051,1383.36
14116,1382.74
16389,1382.07
17621,1379.8999999999999
12886,1378.4
15569,1375.7099999999998
14434,1372.8
15453,1371.77
17676,1371.18
15095,1370.6
14507,1367.88
13813,1366.8600000000001
14897,1366.38
13396,1360.99
16726,1358.74
17054,1356.33
14859,1353.7399999999998
15116,1352.75
16079,1352.0
16493,1351.63
12770,1351.4499999999998
15411,1348.93
16669,1348.88
12646,1346.97
14154,1345.62
15398,1345.53
12463,1344.7800000000002
16317,1341.65
13743,1341.5999999999997
18177,1340.8700000000001
16045,1340.6999999999998
13501,1340.3200000000002
15734,1339.4499999999998
12620,1339.4100000000003
15059,1337.7199999999998
17372,1337.18
12919,1335.19
14064,1334.34
15680,1333.6799999999998
17932,1331.57
12676,1331.39
16295,1328.55
13232,1328.35
15146,1327.1599999999999
17633,1324.8399999999997
17095,1324.16
16110,1320.9499999999998
14591,1320.21
14794,1319.91
16083,1317.62
12526,1316.66
12854,1316.25
14921,1316.07
12576,1315.83
14511,1314.81
14738,1314.4500000000003
14973,1314.45
16040,1313.5499999999997
12364,1313.1
17004,1312.14
12516,1312.06
14477,1309.6
16120,1309.14
14047,1308.6100000000001
13328,1308.48
14297,1305.3300000000002
12507,1304.81
17919,1304.04
15813,1303.9099999999999
16370,1301.9099999999999
15108,1300.25
13168,1299.59
12488,1298.66
16464,1298.6599999999999
12372,1298.04
15602,1297.87
17961,1296.4399999999996
16929,1295.3899999999999
16224,1295.3
15621,1293.03
16744,1291.91
16101,1290.6999999999998
14856,1290.53
15171,1289.5
15136,1286.7
16949,1286.27
17802,1285.04
17350,1281.32
13538,1280.85
15494,1280.5799999999997
16951,1277.75
16692,1276.0
12394,1272.48
13878,1271.5699999999997
16899,1271.06
12630,1270.88
13492,1269.8400000000001
14898,1269.3099999999997
13431,1269.1
14916,1268.98
15199,1268.6999999999998
16660,1267.65
17037,1267.3200000000002
17158,1266.97
14105,1266.23
13989,1266.08
16842,1264.19
15497,1262.1999999999998
16688,1260.8600000000001
17388,1259.56
15009,1259.43
14669,1259.2399999999998
17019,1258.08
17412,1258.06
13151,1257.8700000000001
14931,1257.6799999999998
16639,1257.5100000000002
17481,1255.59
13848,1255.0
17262,1253.3600000000001
14383,1247.69
12689,1247.61
13029,1247.5
12494,1246.1
13860,1245.9
16531,1244.5900000000001
17584,1242.3
17588,1240.1999999999998
17731,1240.1100000000001
12985,1239.38
13476,1238.4699999999998
14893,1237.8500000000001
13931,1237.5300000000002
15201,1236.54
18080,1231.5
18171,1231.31
15910,1228.8799999999999
14913,1227.43
12997,1226.89
12412,1226.8799999999999
15841,1224.0600000000002
14428,1224.0600000000002
15376,1221.56
15004,1220.77
14745,1220.2599999999998
15227,1219.3999999999999
